year,team,player,salary
1985,ATL,BARKL001,870000
1985,ATL,BEDRS001,550000
1985,ATL,BENEB001,545000
1985,ATL,CAMPR001,633333
1985,ATL,CEROR001,625000
1985,ATL,CHAMC001,800000
1985,ATL,DEDMJ001,150000
1985,ATL,FORST001,483333
1985,ATL,GARBG001,772000
1985,ATL,HARPT001,250000
1985,ATL,HORNB001,1500000
1985,ATL,HUBBG001,455000
1985,ATL,MAHLR001,407500
1985,ATL,MCMUC001,275000
1985,ATL,MUMPJ001,775000
1985,ATL,MURPD001,1625000
1985,ATL,OBERK001,616667
1985,ATL,PEREP001,450000
1985,ATL,PERRG001,120000
1985,ATL,RAMIR001,750000
1985,ATL,SUTTB001,1354167
1985,ATL,WASHC001,800000
1985,BAL,BODDM001,625000
1985,BAL,DAUER001,480000
1985,BAL,DAVIS001,437500
1985,BAL,DEMPR001,512500
1985,BAL,DWYEJ001,375000
1985,BAL,FLANM001,641667
1985,BAL,FORDD001,450000
1985,BAL,GROSW001,483333
1985,BAL,LACYL001,725000
1985,BAL,LYNNF001,1090000
1985,BAL,MARTD001,560000
1985,BAL,MARTT001,440000
1985,BAL,MCGRS001,547143
1985,BAL,MURRE001,1472819
1985,BAL,NOLAJ001,341667
1985,BAL,RAYFF001,128500
1985,BAL,RIPKC001,800000
1985,BAL,ROENG001,558333
1985,BAL,SHEEL001,60000
1985,BAL,SHELJ001,130000
1985,BAL,STEWS001,581250
1985,BAL,YOUNM002,121000
1985,BOS,ARMAT001,915000
1985,BOS,BARRM001,272500
1985,BOS,BOGGW001,1000000
1985,BOS,BORDR001,115000
1985,BOS,BOYDO001,177500
1985,BOS,BUCKB001,747500
1985,BOS,CLEAM001,580000
1985,BOS,CLEMR001,140000
1985,BOS,CRAWS001,160000
1985,BOS,EASLM001,650000
1985,BOS,EVAND002,800000
1985,BOS,GEDMR001,477500
1985,BOS,GUTIJ001,130000
1985,BOS,HOFFG001,335000
1985,BOS,HURSB001,300000
1985,BOS,JURAE001,125000
1985,BOS,KISOB001,370000
1985,BOS,MILLR001,275000
1985,BOS,NICHR001,260000
1985,BOS,NIPPA001,165000
1985,BOS,OJEDB001,240000
1985,BOS,REMYJ001,483333
1985,BOS,RICEJ001,779227
1985,BOS,STANB001,1075000
1985,BOS,STAPD001,325000
1985,CAL,BENIJ001,365000
1985,CAL,BOONB001,883000
1985,CAL,BURLR001,856667
1985,CAL,CANDJ001,612500
1985,CAL,CARER001,875000
1985,CAL,CLIBS001,60000
1985,CAL,CORBD001,360000
1985,CAL,DECID001,1100000
1985,CAL,DOWNB001,808333
1985,CAL,FORSK001,633333
1985,CAL,GRICB001,700000
1985,CAL,HENDG001,737000
1985,CAL,HOLLA001,625000
1985,CAL,JACKR001,1058894
1985,CAL,JONER002,390000
1985,CAL,LACOF001,346667
1985,CAL,MCCAK001,60000
1985,CAL,MOORD001,407500
1985,CAL,PETTG001,125000
1985,CAL,ROMAR001,146500
1985,CAL,SANCL001,340000
1985,CAL,SCHOD001,120000
1985,CAL,SCOND001,130000
1985,CAL,SLATJ001,437500
1985,CAL,SUTTD001,750000
1985,CAL,WILFR001,266667
1985,CAL,WITTM001,683333
1985,CAL,ZAHNG001,550000
1985,CHA,AGOSJ001,147500
1985,CHA,BAINH001,675000
1985,CHA,BANNF001,811250
1985,CHA,BURNB001,727500
1985,CHA,CRUZJ002,1242333
1985,CHA,DOTSR001,900000
1985,CHA,FISKC001,685000
1985,CHA,FLETS001,165000
1985,CHA,GUILO001,60000
1985,CHA,HAIRJ001,150000
1985,CHA,HILLM001,200000
1985,CHA,JAMEB001,265000
1985,CHA,KITTR001,300000
1985,CHA,LAW-R001,565000
1985,CHA,LOLLT001,463000
1985,CHA,NELSG001,110000
1985,CHA,PACIT001,333333
1985,CHA,SALAL001,325000
1985,CHA,SEAVT001,1136262
1985,CHA,SPILD001,390000
1985,CHA,WALKG001,195000
1985,CHN,BOSLT001,215000
1985,CHN,BRUSW001,375000
1985,CHN,CEY-R001,1450000
1985,CHN,DAVIJ001,550000
1985,CHN,DERNB001,406250
1985,CHN,DURHL001,800000
1985,CHN,ECKED001,750000
1985,CHN,FONTR001,200000
1985,CHN,FRAZG001,483333
1985,CHN,HEBNR001,310000
1985,CHN,LOPED001,490000
1985,CHN,MATTG001,600000
1985,CHN,MOREK001,865000
1985,CHN,RUTHD001,766667
1985,CHN,SANDR001,505000
1985,CHN,SANDS001,500000
1985,CHN,SMITL001,670000
1985,CHN,SOREL001,320000
1985,CHN,SPEIC001,225000
1985,CHN,SUTCR001,1260000
1985,CHN,TROUS001,640000
1985,CHN,WOODG001,321667
1985,CIN,BELLB001,751297
1985,CIN,BROWT001,60000
1985,CIN,CONCD001,920000
1985,CIN,FOLET001,117500
1985,CIN,FRANJ001,75000
1985,CIN,HUMET001,833333
1985,CIN,KRENW001,250000
1985,CIN,MCGAA001,110000
1985,CIN,MILNE001,300000
1985,CIN,OESTR001,550000
1985,CIN,PARKD001,970000
1985,CIN,PASTF001,350000
1985,CIN,PERET001,225000
1985,CIN,POWET001,255000
1985,CIN,PRICJ001,410000
1985,CIN,REDUG001,227500
1985,CIN,ROSEP001,358858
1985,CIN,SOTOM001,1071429
1985,CIN,STUPJ001,250000
1985,CIN,TIBBJ001,60000
1985,CIN,VANGD001,60000
1985,CIN,VENAM001,155000
1985,CLE,AYALB001,303333
1985,CLE,BANDC001,225000
1985,CLE,BERNT001,400000
1985,CLE,BLYLB001,650000
1985,CLE,BUTLB001,425000
1985,CLE,CAMAE001,115000
1985,CLE,CARTJ001,110000
1985,CLE,EASTJ001,265000
1985,CLE,FISCM001,190000
1985,CLE,FRANJ002,455000
1985,CLE,GARLW101,200000
1985,CLE,HALLM001,210000
1985,CLE,HARGM001,458333
1985,CLE,HEATN001,225000
1985,CLE,JACOB001,140000
1985,CLE,RUHLV001,295000
1985,CLE,TABLP001,285000
1985,CLE,THORA001,1100000
1985,CLE,VUKOG001,375000
1985,CLE,WADDT001,125000
1985,DET,BEREJ001,240000
1985,DET,BERGD001,262500
1985,DET,BROOT001,250000
1985,DET,CASTM001,76000
1985,DET,EVAND001,1083333
1985,DET,GIBSK001,685000
1985,DET,GRUBJ001,250000
1985,DET,HERNW001,660000
1985,DET,HERNL001,675000
1985,DET,LAPOD001,380000
1985,DET,LEMOC001,670000
1985,DET,LOPEA001,575000
1985,DET,MORRJ001,885000
1985,DET,PARRL001,766667
1985,DET,PETRD001,875000
1985,DET,SCHEB001,100000
1985,DET,TERRW001,177500
1985,DET,TRAMA001,517143
1985,DET,WHITL001,670000
1985,DET,WILCM001,550000
1985,HOU,ASHBA001,416667
1985,HOU,BASSK001,155000
1985,HOU,CABEE001,291667
1985,HOU,CRUZJ001,796383
1985,HOU,DAVIG001,60000
1985,HOU,DAWLB001,295000
1985,HOU,DIPIF001,255000
1985,HOU,DORAB001,325000
1985,HOU,GARNP001,745000
1985,HOU,KNEPB001,850000
1985,HOU,MOREO001,700000
1985,HOU,NIEKJ001,825000
1985,HOU,PUHLT001,541667
1985,HOU,REYNC001,350000
1985,HOU,RYANN001,1350000
1985,HOU,SCOTM001,360000
1985,HOU,SMITD001,500000
1985,HOU,SPILH001,160000
1985,HOU,THOND001,675000
1985,HOU,WALLD001,341667
1985,KCA,BALBS001,205000
1985,KCA,BECKJ001,358000
1985,KCA,BLACB001,465000
1985,KCA,BRETG001,1000000
1985,KCA,CONCO001,250000
1985,KCA,GUBIM001,115000
1985,KCA,JACKD001,95000
1985,KCA,JONEL001,202500
1985,KCA,JONEM001,100000
1985,KCA,LAMPD001,535000
1985,KCA,LEIBC001,225000
1985,KCA,LEOND001,871429
1985,KCA,MCRAH001,800000
1985,KCA,MOTLD001,155500
1985,KCA,ORTAJ001,450000
1985,KCA,PRYOG001,316667
1985,KCA,QUISD001,975000
1985,KCA,SABEB001,150000
1985,KCA,SHERP001,175000
1985,KCA,SUNDJ001,608333
1985,KCA,WATHJ001,425000
1985,KCA,WILSW001,843750
1985,LAN,BAILB001,330000
1985,LAN,BROCG001,150000
1985,LAN,DIAZC001,120000
1985,LAN,DUNCM001,60000
1985,LAN,GOLTD101,500000
1985,LAN,GUERP001,1270000
1985,LAN,HERSO001,212000
1985,LAN,HONER001,705000
1985,LAN,JOHNJ002,150000
1985,LAN,LANDK001,537500
1985,LAN,MALDC001,140000
1985,LAN,MARSM001,333000
1985,LAN,NIEDT001,370000
1985,LAN,OLIVA001,750000
1985,LAN,PENAA001,350000
1985,LAN,REUSJ001,980000
1985,LAN,RUSSB001,450000
1985,LAN,SAX-S001,465000
1985,LAN,SCIOM001,435000
1985,LAN,VALEF001,1200000
1985,LAN,WELCB001,643750
1985,LAN,WHITT001,316667
1985,LAN,YEAGS001,500000
1985,MIN,ANDEA001,62500
1985,MIN,BRUNT001,425000
1985,MIN,BUSHR001,120000
1985,MIN,BUTCJ001,320000
1985,MIN,CASTJ001,550000
1985,MIN,DAVIR001,650000
1985,MIN,ENGLD001,215000
1985,MIN,FILSP001,120000
1985,MIN,GAETG001,415000
1985,MIN,HATCM001,293750
1985,MIN,HRBEK001,560000
1985,MIN,LAUDT001,145000
1985,MIN,PUCKK001,130000
1985,MIN,SALAM001,60000
1985,MIN,SCHRK001,150000
1985,MIN,SMALR001,728571
1985,MIN,SMITM002,335000
1985,MIN,TEUFT001,110000
1985,MIN,VIOLF001,375000
1985,MIL,BURRR001,581250
1985,MIL,COOPC001,1176190
1985,MIL,DARWD001,565000
1985,MIL,FINGR001,1065000
1985,MIL,GANTJ001,687500
1985,MIL,HAASM001,679167
1985,MIL,HIGUT001,60000
1985,MIL,HOUSP001,215000
1985,MIL,MANNR001,510000
1985,MIL,MCCLB001,480000
1985,MIL,MOLIP001,950000
1985,MIL,MOORC001,365000
1985,MIL,OGLIB001,560000
1985,MIL,ROMEE001,290000
1985,MIL,SCHRB001,100000
1985,MIL,SIMMT001,1000000
1985,MIL,VUCKP001,540000
1985,MIL,WAITR001,460000
1985,MIL,YOUNR001,1000000
1985,MON,BROOH001,550000
1985,MON,DAWSA001,1033333
1985,MON,DILOM001,175000
1985,MON,FISHB001,60000
1985,MON,FLYND001,350000
1985,MON,FRANT001,250000
1985,MON,GULLB001,700000
1985,MON,LAW-V001,375000
1985,MON,LEA-C001,650000
1985,MON,LUCAG001,513500
1985,MON,NICOS001,105000
1985,MON,PALMD001,375000
1985,MON,RAINT001,1200000
1985,MON,REARJ001,850000
1985,MON,ROBEB001,95000
1985,MON,SCHAD001,375000
1985,MON,SMITB001,290000
1985,MON,WALLT001,565000
1985,MON,WASHU001,650000
1985,MON,WOHLJ001,308333
1985,NYA,BAYLD001,810000
1985,NYA,BERRD001,477500
1985,NYA,BYSTM001,250000
1985,NYA,COWLJ001,120000
1985,NYA,GRIFK001,1075000
1985,NYA,GUIDR001,900000
1985,NYA,HASSR001,425000
1985,NYA,HENDR001,1470000
1985,NYA,KEMPS001,1420000
1985,NYA,MATTD001,455000
1985,NYA,MEACB001,100000
1985,NYA,MONTJ001,637500
1985,NYA,NIEKP001,600000
1985,NYA,RANDW001,600000
1985,NYA,RIGHD001,680000
1985,NYA,SAMPB001,435000
1985,NYA,SHIRB001,637500
1985,NYA,WHITE001,800000
1985,NYA,WINFD001,1795704
1985,NYA,WYNEB001,550000
1985,NYN,BACKW001,200000
1985,NYN,BEREB001,325000
1985,NYN,BOWAL001,525000
1985,NYN,CARTG001,2028571
1985,NYN,DARLR001,230000
1985,NYN,FOSTG001,1942857
1985,NYN,GARDR001,100000
1985,NYN,GOODD001,450000
1985,NYN,GORMT001,150000
1985,NYN,HEEPD001,260000
1985,NYN,HERNK001,1100000
1985,NYN,JOHNH001,115000
1985,NYN,KNIGR001,560000
1985,NYN,LYNCE001,330000
1985,NYN,MCDOR001,60000
1985,NYN,OROSJ001,650000
1985,NYN,SANTR001,125000
1985,NYN,SISKD001,275000
1985,NYN,STAUR001,300000
1985,NYN,STRAD001,516667
1985,NYN,WILSM001,591667
1985,OAK,ATHEK001,107333
1985,OAK,BAKED002,575000
1985,OAK,BIRTT001,60000
1985,OAK,BOCHB001,350000
1985,OAK,CODIC001,141500
1985,OAK,COLLD001,700000
1985,OAK,DAVIM002,305000
1985,OAK,GRIFA001,610000
1985,OAK,HEATM001,425000
1985,OAK,HENDS001,150000
1985,OAK,HOWEJ001,262500
1985,OAK,JOHNT001,600000
1985,OAK,KINGD001,1087500
1985,OAK,LANGR001,608333
1985,OAK,LANSC001,900000
1985,OAK,MCCAS001,520000
1985,OAK,MURPD002,845833
1985,OAK,NORRM101,283107
1985,OAK,PHILT001,220000
1985,OAK,PICCR001,100000
1985,OAK,TELLT001,207500
1985,PHI,AGUAL001,237000
1985,PHI,ANDEL001,250500
1985,PHI,CARLS001,1075000
1985,PHI,CORCT001,220000
1985,PHI,DENNJ001,1109333
1985,PHI,DIAZB001,620000
1985,PHI,GROSG001,350000
1985,PHI,GROSK001,140000
1985,PHI,HAYEV001,500000
1985,PHI,HUDSC001,192500
1985,PHI,KNICA001,60000
1985,PHI,KOOSJ001,600000
1985,PHI,LEFEJ001,310000
1985,PHI,MADDG001,820333
1985,PHI,RAWLS001,700000
1985,PHI,RUCKD001,220000
1985,PHI,SAMUJ001,240000
1985,PHI,SCHMM001,2130300
1985,PHI,VIRGO001,350000
1985,PIT,ALMOB001,255000
1985,PIT,DELEJ001,155000
1985,PIT,GUANC001,150000
1985,PIT,HASSA001,129166
1985,PIT,LEZCS001,425000
1985,PIT,MADLB001,975500
1985,PIT,MAZZL001,600000
1985,PIT,MCWIL001,796667
1985,PIT,MORRJ002,232500
1985,PIT,ORSUJ001,60000
1985,PIT,PENAT001,1075000
1985,PIT,RAY-J001,632000
1985,PIT,REUSR001,200000
1985,PIT,RHODR001,645000
1985,PIT,ROBID001,520000
1985,PIT,SCURR001,350000
1985,PIT,TEKUK001,830000
1985,PIT,THOMJ001,1066667
1985,PIT,TUNNL001,130000
1985,SDN,BEVAK001,140000
1985,SDN,BROWB001,150000
1985,SDN,BUMBA001,160000
1985,SDN,DRAVD001,240000
1985,SDN,FLANT001,175000
1985,SDN,GARVS001,975000
1985,SDN,GOSSR001,1713333
1985,SDN,GWYNT001,440000
1985,SDN,HAWKA001,200000
1985,SDN,HOYTL001,975000
1985,SDN,JACKR003,340000
1985,SDN,KENNT001,870000
1985,SDN,LEFFC001,270000
1985,SDN,MARTC001,140000
1985,SDN,MCREK001,150000
1985,SDN,NETTG001,900000
1985,SDN,ROYSJ001,325000
1985,SDN,SHOWE001,537500
1985,SDN,STODT001,556250
1985,SDN,TEMPG001,1137000
1985,SDN,THURM001,130000
1985,SDN,WIGGA001,512500
1985,SEA,BEATJ001,470000
1985,SEA,BONNB001,437500
1985,SEA,BRADP001,125000
1985,SEA,COWEA001,400000
1985,SEA,DAVIA002,225000
1985,SEA,HENDD001,310000
1985,SEA,KEARB001,183000
1985,SEA,LANGM001,160000
1985,SEA,MOORM001,228000
1985,SEA,NUNEE001,97000
1985,SEA,OWENS001,114400
1985,SEA,PERCJ001,175000
1985,SEA,PHELK001,180000
1985,SEA,PRESJ001,71600
1985,SEA,THOMG001,690000
1985,SEA,VANDE001,315000
1985,SEA,YOUNM001,159000
1985,SEA,ZISKR101,272500
1985,SFN,BLUEV001,250000
1985,SFN,BRENB001,385000
1985,SFN,BROWC002,60000
1985,SFN,DAVIC001,550000
1985,SFN,DAVIM001,195000
1985,SFN,DRIED001,767500
1985,SFN,GARRS001,85000
1985,SFN,GLADD001,135000
1985,SFN,GOTTJ001,170000
1985,SFN,GREED001,275000
1985,SFN,HAMMA001,355000
1985,SFN,KRUKM001,630000
1985,SFN,LASKB001,355000
1985,SFN,LEMAJ001,500000
1985,SFN,LEONJ001,900000
1985,SFN,MINTG001,865000
1985,SFN,THOMS001,197000
1985,SFN,TREVA001,462500
1985,SFN,TRILM001,709714
1985,SFN,YOUNJ001,375000
1985,SLN,ALLEN001,750000
1985,SLN,ANDUJ001,1030000
1985,SLN,BRAUS001,160000
1985,SLN,CAMPB001,457500
1985,SLN,CEDEC001,562500
1985,SLN,CLARJ001,1555000
1985,SLN,COLEV001,60000
1985,SLN,COX-D001,110000
1985,SLN,DAYLK001,150000
1985,SLN,DEJEI001,700000
1985,SLN,FORSB001,583333
1985,SLN,HARPB001,135000
1985,SLN,HERRT001,560000
1985,SLN,HORTR001,110000
1985,SLN,JORGM001,200000
1985,SLN,KEPSK001,100000
1985,SLN,LAHTJ001,250000
1985,SLN,LANDT001,208750
1985,SLN,MCGEW001,475000
1985,SLN,PENDT001,112500
1985,SLN,PORTD001,740000
1985,SLN,SMITL002,740000
1985,SLN,SMITO001,1440000
1985,SLN,TUDOJ001,457500
1985,SLN,VANSA001,170000
1985,TEX,BANNA001,350000
1985,TEX,HARRT001,650000
1985,TEX,HOOTB001,565000
1985,TEX,HOUGC001,636667
1985,TEX,JOHNC001,683333
1985,TEX,JONEB001,117500
1985,TEX,MCDOO001,60000
1985,TEX,NOLED001,235000
1985,TEX,OBRIP001,165000
1985,TEX,PARRL002,560000
1985,TEX,ROZED001,310000
1985,TEX,SCHMD001,344000
1985,TEX,SLAUD001,215000
1985,TEX,STEIB001,250000
1985,TEX,STEWD001,505000
1985,TEX,TANAF001,590000
1985,TEX,TOLLW001,135000
1985,TEX,WALKD001,185000
1985,TEX,WARDG001,720000
1985,TEX,WRIGG001,400000
1985,TOR,ACKEJ001,170000
1985,TOR,ALEXD001,875000
1985,TOR,BARFJ001,325000
1985,TOR,BELLG001,335000
1985,TOR,BURRJ001,350000
1985,TOR,CAUDB001,833333
1985,TOR,CLANJ001,580000
1985,TOR,FERNT001,127500
1985,TOR,GARCD001,740000
1985,TOR,HENKT001,60000
1985,TOR,IORGG001,256667
1985,TOR,KEY-J001,131250
1985,TOR,LAVEG001,475000
1985,TOR,MARTB001,356300
1985,TOR,MATUL001,185000
1985,TOR,MOSEL001,587500
1985,TOR,MULLR001,325000
1985,TOR,STIED001,1000000
1985,TOR,UPSHW001,730000
1985,TOR,WHITE002,370000
1986,ATL,ACKEJ001,367500
1986,ATL,ASSEP001,60000
1986,ATL,BARKL001,880000
1986,ATL,BENEB001,565000
1986,ATL,CAMPR001,600000
1986,ATL,CHAMC001,769452
1986,ATL,DEDMJ001,200000
1986,ATL,GARBG001,786667
1986,ATL,HARPT001,425000
1986,ATL,HORNB001,1800000
1986,ATL,HUBBG001,505000
1986,ATL,JOHNJ003,105000
1986,ATL,MAHLR001,687500
1986,ATL,MCMUC001,225000
1986,ATL,MOREO001,100000
1986,ATL,MOTLD001,257500
1986,ATL,MURPD001,1825000
1986,ATL,OBERK001,825000
1986,ATL,OLWIE001,60000
1986,ATL,PALMD001,390000
1986,ATL,RAMIR001,825000
1986,ATL,SAMPB001,470000
1986,ATL,SIMMT001,1000000
1986,ATL,SMITZ001,200000
1986,ATL,SPECC001,60000
1986,ATL,SUTTB001,1729167
1986,ATL,THOMA001,60000
1986,ATL,VIRGO001,575000
1986,ATL,WASHC001,750000
1986,BAL,AASED001,600000
1986,BAL,BENIJ001,450000
1986,BAL,BODDM001,837500
1986,BAL,BONIJ001,120000
1986,BAL,BORDR001,250000
1986,BAL,DAVIS001,510000
1986,BAL,DEMPR001,442066
1986,BAL,DIXOK001,140000
1986,BAL,DWYEJ001,400000
1986,BAL,FLANM001,639791
1986,BAL,FORDD001,350000
1986,BAL,GROSW001,450000
1986,BAL,GUTIJ001,167500
1986,BAL,HAVEB001,115000
1986,BAL,JONEO001,107500
1986,BAL,LACYL001,725000
1986,BAL,LYNNF001,1190000
1986,BAL,MARTD001,560458
1986,BAL,MARTT001,487078
1986,BAL,MCGRS001,911051
1986,BAL,MURRE001,925814
1986,BAL,NICHR001,285000
1986,BAL,RAYFF001,310000
1986,BAL,RIPKC001,1150000
1986,BAL,SHEEL001,120000
1986,BAL,SHELJ001,240000
1986,BAL,STEFJ001,70000
1986,BAL,TRABJ001,60000
1986,BAL,YOUNM002,387500
1986,BOS,ARMAT001,1000000
1986,BOS,BARRM001,435000
1986,BOS,BAYLD001,660696
1986,BOS,BOGGW001,1350000
1986,BOS,BOYDO001,375000
1986,BOS,BROWM003,80000
1986,BOS,BUCKB001,785000
1986,BOS,CLEMR001,340000
1986,BOS,CRAWS001,330000
1986,BOS,EVAND002,1017757
1986,BOS,GARDW001,70000
1986,BOS,GEDMR001,650000
1986,BOS,GREEM001,60000
1986,BOS,HENDD001,412000
1986,BOS,HOFFG001,350000
1986,BOS,HURSB001,495000
1986,BOS,LOLLT001,541250
1986,BOS,NIPPA001,265000
1986,BOS,OWENS001,255000
1986,BOS,QUINR001,60000
1986,BOS,RICEJ001,1984423
1986,BOS,ROMEE001,375000
1986,BOS,SAMBJ001,500000
1986,BOS,SCHIC001,75000
1986,BOS,STANB001,1060000
1986,BOS,STAPD001,300000
1986,BOS,STEWS001,381113
1986,BOS,SULLM001,110000
1986,BOS,TRUJM001,85000
1986,CAL,BOONB001,853479
1986,CAL,BURLR001,856667
1986,CAL,CANDJ001,800000
1986,CAL,CORBD001,410000
1986,CAL,DECID001,1200000
1986,CAL,DOWNB001,808333
1986,CAL,FINLC001,60000
1986,CAL,FORSK001,100000
1986,CAL,FORST001,170000
1986,CAL,GRICB001,500000
1986,CAL,HENDG001,939333
1986,CAL,HOWEJ002,82500
1986,CAL,JACKR001,1102946
1986,CAL,JOHNT001,440000
1986,CAL,JONER002,560000
1986,CAL,JOYNW001,65000
1986,CAL,LUCAG001,500000
1986,CAL,MCCAK001,142000
1986,CAL,MOORD001,1000000
1986,CAL,NARRJ001,142000
1986,CAL,PETTG001,300000
1986,CAL,ROMAR001,425000
1986,CAL,RUHLV001,60000
1986,CAL,SCHOD001,210000
1986,CAL,SLATJ001,400000
1986,CAL,SUTTD001,890000
1986,CAL,WHITD001,60000
1986,CAL,WILFR001,416667
1986,CAL,WITTM001,933333
1986,CHA,ALLEN001,900000
1986,CHA,BAINH001,775000
1986,CHA,BANNF001,930000
1986,CHA,BONIB001,115000
1986,CHA,BOSTD001,68000
1986,CHA,BRADS001,66500
1986,CHA,CANGJ001,60000
1986,CHA,CARLS001,60000
1986,CHA,COWLJ001,295000
1986,CHA,CRUZJ002,600000
1986,CHA,DOTSR001,975000
1986,CHA,FISKC001,875000
1986,CHA,FOSTG001,60000
1986,CHA,GILEB001,80000
1986,CHA,GUILO001,150000
1986,CHA,HAIRJ001,156667
1986,CHA,HILLM001,200000
1986,CHA,HULET001,195000
1986,CHA,JAMEB001,555000
1986,CHA,KARKR001,60000
1986,CHA,KITTR001,400000
1986,CHA,MCKEJ001,60000
1986,CHA,MORMR001,60000
1986,CHA,NELSG001,240000
1986,CHA,PERCJ001,150000
1986,CHA,SCHMD001,465000
1986,CHA,SEAVT001,1132652
1986,CHA,SKINJ001,75000
1986,CHA,SQUIM001,200000
1986,CHA,THIGB001,60000
1986,CHA,WALKG001,400000
1986,CHN,BOSLT001,327500
1986,CHN,BRUSW001,575000
1986,CHN,CEY-R001,1400000
1986,CHN,DAVIJ001,833333
1986,CHN,DERNB001,558333
1986,CHN,DUNSS001,100000
1986,CHN,DURHL001,983333
1986,CHN,ECKED001,783333
1986,CHN,FONTR001,240000
1986,CHN,FRANT001,250000
1986,CHN,FRAZG001,633333
1986,CHN,GUMPD001,64000
1986,CHN,HEBNR001,100000
1986,CHN,KEOUM001,100000
1986,CHN,LAKES001,60000
1986,CHN,LOPED001,490000
1986,CHN,MARTM001,60000
1986,CHN,MATTG001,850000
1986,CHN,MOREK001,760000
1986,CHN,MOYEJ001,60000
1986,CHN,MUMPJ001,850000
1986,CHN,RUTHD001,1050000
1986,CHN,SALAL001,325000
1986,CHN,SANDR001,665000
1986,CHN,SANDS001,800000
1986,CHN,SMITL001,720000
1986,CHN,SPEIC001,275000
1986,CHN,SUTCR001,1530000
1986,CHN,TRILM001,550000
1986,CHN,TROUS001,890000
1986,CHN,WOODG001,325000
1986,CIN,BELLB001,870000
1986,CIN,BROWT001,215000
1986,CIN,BUTES001,102500
1986,CIN,CONCD001,920000
1986,CIN,DANIK001,60000
1986,CIN,DAVIE001,90000
1986,CIN,DENNJ001,1083333
1986,CIN,DIAZB001,775000
1986,CIN,ESASN001,272500
1986,CIN,FRANJ001,195000
1986,CIN,GULLB001,545555
1986,CIN,JONET001,60000
1986,CIN,LANDB001,60000
1986,CIN,LARKB001,60000
1986,CIN,MILNE001,350000
1986,CIN,MURPR001,60000
1986,CIN,OESTR001,650000
1986,CIN,PARKD001,1100000
1986,CIN,PASTF001,405000
1986,CIN,PERET001,275000
1986,CIN,POWET001,500000
1986,CIN,PRICJ001,430000
1986,CIN,ROBIR001,92500
1986,CIN,ROSEP001,1000000
1986,CIN,SOTOM001,1150000
1986,CIN,STILK001,60000
1986,CIN,VANGD001,150000
1986,CIN,VENAM001,225000
1986,CIN,WELSC001,80000
1986,CIN,WILLC001,70000
1986,CLE,ALLAA001,60000
1986,CLE,BAILS001,60000
1986,CLE,BANDC001,225000
1986,CLE,BERNT001,580000
1986,CLE,BUTLB001,850000
1986,CLE,CAMAE001,145000
1986,CLE,CANDT001,80000
1986,CLE,CARTJ001,190000
1986,CLE,CASTC001,177500
1986,CLE,EASTJ001,350000
1986,CLE,FRANJ002,575000
1986,CLE,GARLW101,215000
1986,CLE,HALLM001,350000
1986,CLE,HEATN001,310000
1986,CLE,JACOB001,437500
1986,CLE,KERNJ001,90000
1986,CLE,MULLF001,60000
1986,CLE,NIEKP001,300000
1986,CLE,NIXOO001,97500
1986,CLE,NOLED001,110000
1986,CLE,OELKB001,65000
1986,CLE,ROMAJ001,60000
1986,CLE,SCHRK001,275000
1986,CLE,SCHUD001,110000
1986,CLE,SNYDC001,60000
1986,CLE,SWING001,60000
1986,CLE,TABLP001,395000
1986,CLE,THORA001,1100000
1986,CLE,WADDT001,270000
1986,CLE,WILLF002,92000
1986,CLE,YETTR001,60000
1986,DET,BERGD001,316667
1986,DET,BROOT001,325000
1986,DET,CAMPB001,200000
1986,DET,COLED001,75000
1986,DET,COLLD001,700000
1986,DET,EVAND001,793333
1986,DET,GIBSK001,1200000
1986,DET,GRUBJ001,250000
1986,DET,HERNW001,960000
1986,DET,HERNL001,687500
1986,DET,KINGE001,60000
1986,DET,LAGAM001,72500
1986,DET,LAPOD001,550000
1986,DET,LEMOC001,698571
1986,DET,LOWRD001,62500
1986,DET,MORRJ001,875000
1986,DET,ONEAR001,80000
1986,DET,PARRL001,850000
1986,DET,PETRD001,875000
1986,DET,SHERP001,150000
1986,DET,SLATJ001,60000
1986,DET,SPILH001,60000
1986,DET,TANAF001,662500
1986,DET,TERRW001,260000
1986,DET,TOLLW001,275000
1986,DET,TRAMA001,567143
1986,DET,WHITL001,670000
1986,HOU,ANDEL001,60000
1986,HOU,ASHBA001,525000
1986,HOU,BASSK001,310000
1986,HOU,CALHJ001,95000
1986,HOU,CRUZJ001,755000
1986,HOU,DAVIG001,120000
1986,HOU,DAWLB001,325000
1986,HOU,DESHJ001,65000
1986,HOU,DIPIF001,280000
1986,HOU,DORAB001,550000
1986,HOU,GARNP001,600000
1986,HOU,HATCB001,80000
1986,HOU,KERFC001,65000
1986,HOU,KNEPB001,1000000
1986,HOU,LOPEA001,223275
1986,HOU,MIZEJ001,60000
1986,HOU,PANKJ001,85000
1986,HOU,PUHLT001,850000
1986,HOU,REYNC001,416667
1986,HOU,RYANN001,1125000
1986,HOU,SCOTM001,666667
1986,HOU,SMITD001,650000
1986,HOU,THOND001,600000
1986,HOU,WALLD001,366667
1986,KCA,BALBS001,525000
1986,KCA,BANKS001,60000
1986,KCA,BIANB001,165000
1986,KCA,BLACB001,645000
1986,KCA,BRETG001,1471429
1986,KCA,CONED001,60000
1986,KCA,FARRS001,85000
